Jun 18, 2026 4:35:40 AM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Jun 18, 2026 4:35:40 AM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Jun 18, 2026 4:35:40 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock /opt/onos/apache-karaf-4.2.9/lock
Jun 18, 2026 4:35:40 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Jun 18, 2026 4:35:40 AM org.apache.karaf.main.Main$KarafLockCallback lockAcquired
INFO: Lock acquired. Setting startlevel to 100
2026-06-18T04:35:42,357 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries.spifly/org.apache.aries.spifly.dynamic.bundle/1.2.3
2026-06-18T04:35:42,357 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries/org.apache.aries.util/1.1.3
2026-06-18T04:35:42,357 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.felix/org.apache.felix.inventory/1.0.6
2026-06-18T04:35:42,357 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.felix/org.apache.felix.scr/2.1.20
2026-06-18T04:35:42,358 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.felix/org.apache.felix.webconsole.plugins.ds/2.1.0
2026-06-18T04:35:42,358 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.felix/org.apache.felix.webconsole.plugins.event/1.1.8
2026-06-18T04:35:42,358 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.felix/org.apache.felix.webconsole.plugins.memoryusage/1.0.10
2026-06-18T04:35:42,359 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.geronimo.specs/geronimo-jaspic_1.0_spec/1.1
2026-06-18T04:35:42,359 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.geronimo.specs/geronimo-jta_1.1_spec/1.1.1
2026-06-18T04:35:42,359 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.bundle/org.apache.karaf.bundle.core/4.2.9
2026-06-18T04:35:42,359 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.config/org.apache.karaf.config.core/4.2.9
2026-06-18T04:35:42,360 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.features/4.2.9
2026-06-18T04:35:42,360 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.kar/4.2.9
2026-06-18T04:35:42,360 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.wrap/4.2.9
2026-06-18T04:35:42,360 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.diagnostic/org.apache.karaf.diagnostic.core/4.2.9
2026-06-18T04:35:42,361 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf/org.apache.karaf.event/4.2.9
2026-06-18T04:35:42,361 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.features/org.apache.karaf.features.command/4.2.9
2026-06-18T04:35:42,361 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.http/org.apache.karaf.http.core/4.2.9
2026-06-18T04:35:42,361 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.instance/org.apache.karaf.instance.core/4.2.9
2026-06-18T04:35:42,361 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.command/4.2.9
2026-06-18T04:35:42,362 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.config/4.2.9
2026-06-18T04:35:42,362 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.jaas/org.apache.karaf.jaas.modules/4.2.9
2026-06-18T04:35:42,362 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.kar/org.apache.karaf.kar.core/4.2.9
2026-06-18T04:35:42,362 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.log/org.apache.karaf.log.core/4.2.9
2026-06-18T04:35:42,363 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.management/org.apache.karaf.management.server/4.2.9
2026-06-18T04:35:42,363 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.package/org.apache.karaf.package.core/4.2.9
2026-06-18T04:35:42,363 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.scr/org.apache.karaf.scr.management/4.2.9
2026-06-18T04:35:42,363 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.scr/org.apache.karaf.scr.state/4.2.9
2026-06-18T04:35:42,364 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.service/org.apache.karaf.service.core/4.2.9
2026-06-18T04:35:42,364 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.commands/4.2.9
2026-06-18T04:35:42,364 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.core/4.2.9
2026-06-18T04:35:42,364 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.shell/org.apache.karaf.shell.ssh/4.2.9
2026-06-18T04:35:42,365 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.system/org.apache.karaf.system.core/4.2.9
2026-06-18T04:35:42,365 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.web/org.apache.karaf.web.core/4.2.9
2026-06-18T04:35:42,365 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.webconsole/org.apache.karaf.webconsole.console/4.2.9
2026-06-18T04:35:42,365 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.webconsole/org.apache.karaf.webconsole.features/4.2.9
2026-06-18T04:35:42,366 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.webconsole/org.apache.karaf.webconsole.gogo/4.2.9
2026-06-18T04:35:42,366 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.webconsole/org.apache.karaf.webconsole.http/4.2.9
2026-06-18T04:35:42,366 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.karaf.webconsole/org.apache.karaf.webconsole.instance/4.2.9
2026-06-18T04:35:42,366 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.not-yet-commons-ssl/0.3.11_1
2026-06-18T04:35:42,367 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.sshd/sshd-core/1.7.0
2026-06-18T04:35:42,367 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.xbean/xbean-bundleutils/4.17
2026-06-18T04:35:42,367 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.xbean/xbean-finder/4.17
2026-06-18T04:35:42,367 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jdt.core.compiler/ecj/4.5.1
2026-06-18T04:35:42,368 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-client/9.4.28.v20200408
2026-06-18T04:35:42,368 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-continuation/9.4.28.v20200408
2026-06-18T04:35:42,368 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-deploy/9.4.28.v20200408
2026-06-18T04:35:42,368 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-http/9.4.28.v20200408
2026-06-18T04:35:42,369 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-io/9.4.28.v20200408
2026-06-18T04:35:42,369 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-jaas/9.4.28.v20200408
2026-06-18T04:35:42,369 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-jmx/9.4.28.v20200408
2026-06-18T04:35:42,369 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-jndi/9.4.28.v20200408
2026-06-18T04:35:42,370 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-plus/9.4.28.v20200408
2026-06-18T04:35:42,370 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-proxy/9.4.28.v20200408
2026-06-18T04:35:42,370 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-rewrite/9.4.28.v20200408
2026-06-18T04:35:42,370 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-security/9.4.28.v20200408
2026-06-18T04:35:42,371 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-jaspi/9.4.28.v20200408
2026-06-18T04:35:42,371 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-server/9.4.28.v20200408
2026-06-18T04:35:42,371 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-servlet/9.4.28.v20200408
2026-06-18T04:35:42,371 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-servlets/9.4.28.v20200408
2026-06-18T04:35:42,372 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-util/9.4.28.v20200408
2026-06-18T04:35:42,372 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-util-ajax/9.4.28.v20200408
2026-06-18T04:35:42,372 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-webapp/9.4.28.v20200408
2026-06-18T04:35:42,372 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty.websocket/websocket-api/9.4.28.v20200408
2026-06-18T04:35:42,373 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty.websocket/websocket-client/9.4.28.v20200408
2026-06-18T04:35:42,373 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty.websocket/websocket-common/9.4.28.v20200408
2026-06-18T04:35:42,373 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty.websocket/javax-websocket-client-impl/9.4.28.v20200408
2026-06-18T04:35:42,373 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty.websocket/javax-websocket-server-impl/9.4.28.v20200408
2026-06-18T04:35:42,374 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty.websocket/websocket-server/9.4.28.v20200408
2026-06-18T04:35:42,374 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty.websocket/websocket-servlet/9.4.28.v20200408
2026-06-18T04:35:42,374 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.eclipse.jetty/jetty-xml/9.4.28.v20200408
2026-06-18T04:35:42,374 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.jline/jline-builtins/3.14.1
2026-06-18T04:35:42,374 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.jline/jline-reader/3.14.1
2026-06-18T04:35:42,375 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.jline/jline-terminal/3.14.1
2026-06-18T04:35:42,375 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.jline/jline-terminal-jansi/3.14.1
2026-06-18T04:35:42,375 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ow2.asm/asm/8.0.1
2026-06-18T04:35:42,375 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ow2.asm/asm-commons/8.0.1
2026-06-18T04:35:42,376 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ow2.asm/asm-tree/8.0.1
2026-06-18T04:35:42,376 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ops4j.pax.url/pax-url-war/2.6.1/jar/uber
2026-06-18T04:35:42,376 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ops4j.pax.url/pax-url-wrap/2.6.2/jar/uber
2026-06-18T04:35:42,376 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ops4j.pax.web/pax-web-api/7.2.16
2026-06-18T04:35:42,376 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ops4j.pax.web/pax-web-deployer/7.2.16
2026-06-18T04:35:42,377 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ops4j.pax.web/pax-web-descriptor/7.2.16
2026-06-18T04:35:42,377 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ops4j.pax.web/pax-web-extender-war/7.2.16
2026-06-18T04:35:42,377 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ops4j.pax.web/pax-web-extender-whiteboard/7.2.16
2026-06-18T04:35:42,377 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ops4j.pax.web/pax-web-jetty/7.2.16
2026-06-18T04:35:42,378 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ops4j.pax.web/pax-web-jsp/7.2.16
2026-06-18T04:35:42,378 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ops4j.pax.web/pax-web-runtime/7.2.16
2026-06-18T04:35:42,378 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.ops4j.pax.web/pax-web-spi/7.2.16
2026-06-18T04:35:42,378 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.osgi/org.osgi.util.function/1.0.0
2026-06-18T04:35:42,379 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.osgi/org.osgi.util.promise/1.0.0
2026-06-18T04:35:42,381 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 | Installing bundles:
2026-06-18T04:35:42,381 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:javax.el/javax.el-api/3.0.0
2026-06-18T04:35:42,385 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:javax.servlet/javax.servlet-api/3.1.0
2026-06-18T04:35:42,387 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:javax.websocket/javax.websocket-api/1.1
2026-06-18T04:35:42,388 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.api/1.1.5
2026-06-18T04:35:42,390 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.core/1.1.8
2026-06-18T04:35:42,392 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.whiteboard/1.2.0
2026-06-18T04:35:42,394 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.aries.spifly/org.apache.aries.spifly.dynamic.bundle/1.2.3
2026-06-18T04:35:42,397 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.aries/org.apache.aries.util/1.1.3
2026-06-18T04:35:42,399 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.felix/org.apache.felix.inventory/1.0.6
2026-06-18T04:35:42,407 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.felix/org.apache.felix.scr/2.1.20
2026-06-18T04:35:42,411 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.felix/org.apache.felix.webconsole.plugins.ds/2.1.0
2026-06-18T04:35:42,413 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.felix/org.apache.felix.webconsole.plugins.event/1.1.8
2026-06-18T04:35:42,414 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.felix/org.apache.felix.webconsole.plugins.memoryusage/1.0.10
2026-06-18T04:35:42,416 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.geronimo.specs/geronimo-jaspic_1.0_spec/1.1
2026-06-18T04:35:42,417 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.geronimo.specs/geronimo-jta_1.1_spec/1.1.1
2026-06-18T04:35:42,419 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.karaf.bundle/org.apache.karaf.bundle.core/4.2.9
2026-06-18T04:35:42,421 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.karaf.config/org.apache.karaf.config.core/4.2.9
2026-06-18T04:35:42,423 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.features/4.2.9
2026-06-18T04:35:42,424 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.kar/4.2.9
2026-06-18T04:35:42,426 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.wrap/4.2.9
2026-06-18T04:35:42,427 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.karaf.diagnostic/org.apache.karaf.diagnostic.core/4.2.9
2026-06-18T04:35:42,429 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.karaf/org.apache.karaf.event/4.2.9
2026-06-18T04:35:42,431 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.9 |   mvn:org.apache.karaf.features/org.apache.karaf.features.command/4.2.9
